gene	LSH1LSH2_OE
MtrunA17_Chr1g0201831	0
MtrunA17_Chr1g0201841	0.727202577900467
MtrunA17_Chr1g0201871	0
MtrunA17_Chr1g0201891	0
MtrunA17_Chr1g0201901	-1.30410729162253
MtrunA17_Chr1g0201911	0
MtrunA17_Chr1g0201931	0
MtrunA17_Chr1g0201941	0
MtrunA17_Chr1g0201991	-0.883190567748892
MtrunA17_Chr1g0202001	0
MtrunA17_Chr1g0202011	0
MtrunA17_Chr1g0202021	0
MtrunA17_Chr1g0202031	0
MtrunA17_Chr1g0202041	-1.42045549844273
MtrunA17_Chr1g0202071	0
MtrunA17_Chr1g0202101	0
MtrunA17_Chr1g0202111	0
MtrunA17_Chr1g0202161	0
MtrunA17_Chr1g0202171	0
MtrunA17_Chr1g0202221	1.12704364463232
MtrunA17_Chr1g0202231	-0.824924748226041
MtrunA17_Chr1g0202241	-0.885790863024601
MtrunA17_Chr1g0202261	0
MtrunA17_Chr1g0202281	0
MtrunA17_Chr1g0202291	0
MtrunA17_Chr1g0202301	0
MtrunA17_Chr1g0202331	4.85462668315842
MtrunA17_Chr1g0202351	0
MtrunA17_Chr1g0202361	0
MtrunA17_Chr1g0202381	0
MtrunA17_Chr1g0202401	0
MtrunA17_Chr1g0202411	0
MtrunA17_Chr1g0202421	0
MtrunA17_Chr1g0202431	1.77354016882507
MtrunA17_Chr1g0202451	0
MtrunA17_Chr1g0202461	1.11413191936007
MtrunA17_Chr1g0202491	0.777624328538414
MtrunA17_Chr1g0202501	-1.93241347939636
MtrunA17_Chr1g0202541	0
MtrunA17_Chr1g0202561	0
MtrunA17_Chr1g0202581	0
MtrunA17_Chr1g0202641	1.74743861996026
MtrunA17_Chr1g0202651	1.89700823101203
MtrunA17_Chr1g0202661	0.698056935196246
MtrunA17_Chr1g0202701	0
MtrunA17_Chr1g0202711	0
MtrunA17_Chr1g0202721	0
MtrunA17_Chr1g0202731	1.88512014871908
MtrunA17_Chr1g0202741	-4.08749555982308
MtrunA17_Chr1g0202751	0
MtrunA17_Chr1g0202761	0
MtrunA17_Chr1g0202781	0
MtrunA17_Chr1g0202821	0
MtrunA17_Chr1g0202861	0
MtrunA17_Chr1g0202871	0
MtrunA17_Chr1g0202881	0.7357021269923
MtrunA17_Chr1g0202891	0
MtrunA17_Chr1g0202901	0
MtrunA17_Chr1g0202931	-0.841616471905161
MtrunA17_Chr1g0202951	1.28425428636373
MtrunA17_Chr1g0202961	0
MtrunA17_Chr1g0202971	0
MtrunA17_Chr1g0203011	-0.59414936608975
MtrunA17_Chr1g0203021	0
MtrunA17_Chr1g0203071	0
MtrunA17_Chr1g0203081	0
MtrunA17_Chr1g0203091	0
MtrunA17_Chr1g0203101	0
MtrunA17_Chr1g0203111	0
MtrunA17_Chr1g0203121	0
MtrunA17_Chr1g0203131	0.638388035598224
MtrunA17_Chr1g0203161	0
MtrunA17_Chr1g0203171	0
MtrunA17_Chr1g0203181	0
MtrunA17_Chr1g0203191	0
MtrunA17_Chr1g0203201	0
MtrunA17_Chr1g0203231	0
MtrunA17_Chr1g0203251	0
MtrunA17_Chr1g0203261	0
MtrunA17_Chr1g0203271	0
MtrunA17_Chr1g0203281	-1.43165150605868
MtrunA17_Chr1g0203331	0
MtrunA17_Chr1g0203341	1.66247685992377
MtrunA17_Chr1g0203351	4.27393057700937
MtrunA17_Chr1g0203371	0
MtrunA17_Chr1g0203401	0
MtrunA17_Chr1g0203441	0
MtrunA17_Chr1g0203451	0
MtrunA17_Chr1g0203461	0
MtrunA17_Chr1g0203531	0
MtrunA17_Chr1g0203551	0
MtrunA17_Chr1g0203571	0
MtrunA17_Chr1g0203581	0
MtrunA17_Chr1g0203621	0
MtrunA17_Chr1g0203631	0
MtrunA17_Chr1g0203651	0
MtrunA17_Chr1g0203661	0
MtrunA17_Chr1g0203671	0
MtrunA17_Chr1g0203681	0.761815972819037
MtrunA17_Chr1g0203711	0.595668413201386
MtrunA17_Chr1g0203751	0
MtrunA17_Chr1g0203791	0
MtrunA17_Chr1g0203821	0.895070854850285
MtrunA17_Chr1g0203831	0
MtrunA17_Chr1g0203871	0
MtrunA17_Chr1g0203881	0
MtrunA17_Chr1g0203891	2.52125328854974
MtrunA17_Chr1g0203901	0
MtrunA17_Chr1g0203921	0
MtrunA17_Chr1g0203931	0
MtrunA17_Chr1g0203941	0.818086402153845
MtrunA17_Chr1g0203981	0
MtrunA17_Chr1g0204001	-1.13053252643385
MtrunA17_Chr1g0204011	0
MtrunA17_Chr1g0204021	0
MtrunA17_Chr1g0204031	0
MtrunA17_Chr1g0204071	0
MtrunA17_Chr1g0204101	-0.647866841430294
MtrunA17_Chr1g0204111	1.54838602056365
MtrunA17_Chr1g0204121	0
MtrunA17_Chr1g0204131	0.688727283781817
MtrunA17_Chr1g0204151	0
MtrunA17_Chr1g0204181	0
MtrunA17_Chr1g0204191	0
MtrunA17_Chr1g0204201	-0.898278438275887
MtrunA17_Chr1g0204211	0
MtrunA17_Chr1g0204221	0
MtrunA17_Chr1g0204231	0
MtrunA17_Chr1g0204281	0
MtrunA17_Chr1g0204291	-1.68347373219058
MtrunA17_Chr1g0204321	0
MtrunA17_Chr1g0204351	0
MtrunA17_Chr1g0204361	0.930163516024999
MtrunA17_Chr1g0204391	0
MtrunA17_Chr1g0204411	0
MtrunA17_Chr1g0204471	0
MtrunA17_Chr1g0204501	0
MtrunA17_Chr1g0204511	0
MtrunA17_Chr1g0204541	-1.78401202306492
MtrunA17_Chr1g0204551	0
MtrunA17_Chr1g0204611	0
MtrunA17_Chr1g0204631	0
MtrunA17_Chr1g0204651	0
MtrunA17_Chr1g0204691	3.69530380232974
MtrunA17_Chr1g0204721	1.95395876979572
MtrunA17_Chr1g0204731	0
MtrunA17_Chr1g0204741	0
MtrunA17_Chr1g0204751	0
MtrunA17_Chr1g0204761	0
MtrunA17_Chr1g0204771	0
MtrunA17_Chr1g0204791	0
MtrunA17_Chr1g0204811	0.695480248814864
MtrunA17_Chr1g0204821	0
MtrunA17_Chr1g0204831	0
MtrunA17_Chr1g0204841	0
MtrunA17_Chr1g0204861	2.77985108299287
MtrunA17_Chr1g0204901	0
MtrunA17_Chr1g0204911	-0.817388044949366
MtrunA17_Chr1g0204931	-1.09837267863631
MtrunA17_Chr1g0204941	0
MtrunA17_Chr1g0204951	0
MtrunA17_Chr1g0204971	0.68791229578974
MtrunA17_Chr1g0204981	0
MtrunA17_Chr1g0205041	0
MtrunA17_Chr1g0205051	0
MtrunA17_Chr1g0205061	0
MtrunA17_Chr1g0205081	-1.21822884914231
MtrunA17_Chr1g0205121	0
MtrunA17_Chr1g0205171	3.73671312594409
MtrunA17_Chr1g0205211	0.657870197096516
MtrunA17_Chr1g0205221	0
MtrunA17_Chr1g0205251	1.17164321274502
MtrunA17_Chr1g0205271	0
MtrunA17_Chr1g0205291	0
MtrunA17_Chr1g0205301	0
MtrunA17_Chr1g0205311	0
MtrunA17_Chr1g0205321	0
MtrunA17_Chr1g0205341	-0.724037917984494
MtrunA17_Chr1g0205351	0
MtrunA17_Chr1g0205371	-0.740920562087323
MtrunA17_Chr1g0205411	0
MtrunA17_Chr1g0205421	0
MtrunA17_Chr1g0205431	0
MtrunA17_Chr1g0205461	0
MtrunA17_Chr1g0205471	0
MtrunA17_Chr1g0205481	0
MtrunA17_Chr1g0205501	0
MtrunA17_Chr1g0205521	0
MtrunA17_Chr1g0205541	-0.699645841121703
MtrunA17_Chr1g0205571	0
MtrunA17_Chr1g0205581	-1.26028027408007
MtrunA17_Chr1g0205611	0
MtrunA17_Chr1g0205641	1.04185519819071
MtrunA17_Chr1g0205691	1.11577003491468
MtrunA17_Chr1g0205701	0
MtrunA17_Chr1g0205711	0
MtrunA17_Chr1g0205731	0
MtrunA17_Chr1g0205741	0
MtrunA17_Chr1g0205771	0
MtrunA17_Chr1g0205781	0
MtrunA17_Chr1g0205791	0
MtrunA17_Chr1g0205801	0
MtrunA17_Chr1g0205871	0
MtrunA17_Chr1g0205901	0
MtrunA17_Chr1g0205911	0
MtrunA17_Chr1g0205921	0
MtrunA17_Chr1g0205931	0
MtrunA17_Chr1g0205941	0
MtrunA17_Chr1g0205951	0
MtrunA17_Chr1g0205971	0
MtrunA17_Chr1g0205991	0
MtrunA17_Chr1g0206021	0
MtrunA17_Chr1g0206051	0
MtrunA17_Chr1g0206061	0.754139302892369
MtrunA17_Chr1g0206081	0
MtrunA17_Chr1g0206111	0
MtrunA17_Chr1g0206141	0
MtrunA17_Chr1g0206151	0
MtrunA17_Chr1g0206161	0
MtrunA17_Chr1g0206231	0
MtrunA17_Chr1g0206261	0
MtrunA17_Chr1g0206331	0.743002098341467
MtrunA17_Chr1g0206351	-1.49070548288622
MtrunA17_Chr1g0206361	0
MtrunA17_Chr1g0206401	0
MtrunA17_Chr1g0206461	0
MtrunA17_Chr1g0206481	0
MtrunA17_Chr1g0206491	0
MtrunA17_Chr1g0206501	0
MtrunA17_Chr1g0206511	0
MtrunA17_Chr1g0206521	0
MtrunA17_Chr1g0206531	0
MtrunA17_Chr1g0206551	0
MtrunA17_Chr1g0206561	0
MtrunA17_Chr1g0206571	0
MtrunA17_Chr1g0206581	0
MtrunA17_Chr1g0206601	0
MtrunA17_Chr1g0206631	0
MtrunA17_Chr1g0206651	0
MtrunA17_Chr1g0206681	0
MtrunA17_Chr1g0206731	0
MtrunA17_Chr1g0206741	-0.866689101964793
MtrunA17_Chr1g0206751	0
MtrunA17_Chr1g0206761	0
MtrunA17_Chr1g0206791	0
MtrunA17_Chr1g0206801	0
MtrunA17_Chr1g0206811	0
MtrunA17_Chr1g0206881	0
MtrunA17_Chr1g0206931	0
MtrunA17_Chr1g0206941	0
MtrunA17_Chr1g0206961	0
MtrunA17_Chr1g0206971	0
MtrunA17_Chr1g0206981	2.06453290937911
MtrunA17_Chr1g0207011	0
MtrunA17_Chr1g0207031	0
MtrunA17_Chr1g0207181	0
MtrunA17_Chr1g0207191	0.78671692118641
MtrunA17_Chr1g0207201	0
MtrunA17_Chr1g0207241	-1.7765050841754
MtrunA17_Chr1g0207261	0
MtrunA17_Chr1g0207271	0
MtrunA17_Chr1g0207281	1.47247075539974
MtrunA17_Chr1g0207301	0
MtrunA17_Chr1g0207311	0
MtrunA17_Chr1g0207361	0
MtrunA17_Chr1g0207371	0
MtrunA17_Chr1g0207381	0
MtrunA17_Chr1g0207411	0
MtrunA17_Chr1g0207441	0
MtrunA17_Chr1g0207451	0
MtrunA17_Chr1g0207461	0
MtrunA17_Chr1g0207471	-1.55885654947789
MtrunA17_Chr1g0207481	0
MtrunA17_Chr1g0207501	0
MtrunA17_Chr1g0207521	0
MtrunA17_Chr1g0207531	-0.590275592939299
MtrunA17_Chr1g0207541	0
MtrunA17_Chr1g0207551	0
MtrunA17_Chr1g0207561	0
MtrunA17_Chr1g0207571	0
MtrunA17_Chr1g0207581	0
MtrunA17_Chr1g0207601	0
MtrunA17_Chr1g0207611	0
MtrunA17_Chr1g0207631	0
MtrunA17_Chr1g0207651	0
MtrunA17_Chr1g0207661	0
MtrunA17_Chr1g0207671	0
MtrunA17_Chr1g0207691	0.804350910462282
MtrunA17_Chr1g0207701	0
MtrunA17_Chr1g0207711	0
MtrunA17_Chr1g0207771	0
MtrunA17_Chr1g0207781	-1.43322537132256
MtrunA17_Chr1g0207811	0
MtrunA17_Chr1g0207821	0
MtrunA17_Chr1g0207831	2.35372449556837
MtrunA17_Chr1g0207841	3.81449303314201
MtrunA17_Chr1g0207861	1.37404731683372
MtrunA17_Chr1g0207871	2.01139588987535
MtrunA17_Chr1g0207891	0
MtrunA17_Chr1g0207911	2.3018384278136
MtrunA17_Chr1g0207931	0
MtrunA17_Chr1g0207941	0
MtrunA17_Chr1g0207951	0
MtrunA17_Chr1g0207971	0
MtrunA17_Chr1g0207981	0.911811202644413
MtrunA17_Chr1g0208031	0
MtrunA17_Chr1g0208061	0
MtrunA17_Chr1g0208071	0
MtrunA17_Chr1g0208101	0
MtrunA17_Chr1g0208111	0
MtrunA17_Chr1g0208121	0
MtrunA17_Chr1g0208131	0
MtrunA17_Chr1g0208141	0
MtrunA17_Chr1g0208171	0
MtrunA17_Chr1g0208181	0
MtrunA17_Chr1g0208191	0
MtrunA17_Chr1g0208201	0
MtrunA17_Chr1g0208231	0
MtrunA17_Chr1g0208261	0
MtrunA17_Chr1g0208271	0
MtrunA17_Chr1g0208301	-0.685345662137546
MtrunA17_Chr1g0208371	0
MtrunA17_Chr1g0208391	0.912933358937565
MtrunA17_Chr1g0208411	0
MtrunA17_Chr1g0208421	0
MtrunA17_Chr1g0208441	0
MtrunA17_Chr1g0208471	0
MtrunA17_Chr1g0208501	0
MtrunA17_Chr1g0208511	0
MtrunA17_Chr1g0208531	0
MtrunA17_Chr1g0208551	0
MtrunA17_Chr1g0208601	0
MtrunA17_Chr1g0208611	0
MtrunA17_Chr1g0208621	0
MtrunA17_Chr1g0208631	0
MtrunA17_Chr1g0208651	0
MtrunA17_Chr1g0208671	0
MtrunA17_Chr1g0208681	0
MtrunA17_Chr1g0208691	0
MtrunA17_Chr1g0208701	0
MtrunA17_Chr1g0208711	-0.769962618331199
MtrunA17_Chr1g0208751	0
MtrunA17_Chr1g0208761	-1.13610676028489
MtrunA17_Chr1g0208771	0
MtrunA17_Chr1g0208781	1.13401549457527
MtrunA17_Chr1g0208791	0.705911369052583
MtrunA17_Chr1g0208821	0
MtrunA17_Chr1g0208871	0
MtrunA17_Chr1g0208881	-0.885388810476672
MtrunA17_Chr1g0208891	0
MtrunA17_Chr1g0208911	0
MtrunA17_Chr1g0208921	0
MtrunA17_Chr1g0208931	0
MtrunA17_Chr1g0208951	0
MtrunA17_Chr1g0208971	0
MtrunA17_Chr1g0209001	0
MtrunA17_Chr1g0209031	0
MtrunA17_Chr1g0209041	0
MtrunA17_Chr1g0209051	0
MtrunA17_Chr1g0209071	0
MtrunA17_Chr1g0209091	0.971649327922098
MtrunA17_Chr1g0209101	0
MtrunA17_Chr1g0209111	0
MtrunA17_Chr1g0209121	0
MtrunA17_Chr1g0209141	0.700655694640698
MtrunA17_Chr1g0209151	0
MtrunA17_Chr1g0209161	0
MtrunA17_Chr1g0209171	0
MtrunA17_Chr1g0209211	0
MtrunA17_Chr1g0209231	-1.10184859179851
MtrunA17_Chr1g0209251	0
MtrunA17_Chr1g0209261	0
MtrunA17_Chr1g0209271	0
MtrunA17_Chr1g0209361	0
MtrunA17_Chr1g0209381	0
MtrunA17_Chr1g0209391	-6.16295763563391
MtrunA17_Chr1g0209431	-1.07936713461942
MtrunA17_Chr1g0209441	0
MtrunA17_Chr1g0209451	0
MtrunA17_Chr1g0209461	0
MtrunA17_Chr1g0209481	0
MtrunA17_Chr1g0209511	0
MtrunA17_Chr1g0209521	0
MtrunA17_Chr1g0209531	2.26754342818166
MtrunA17_Chr1g0209561	0
MtrunA17_Chr1g0209571	0
MtrunA17_Chr1g0209621	1.17099171343808
MtrunA17_Chr1g0209631	0
MtrunA17_Chr1g0209691	1.99985560168162
MtrunA17_Chr1g0209701	-1.2081792019676
MtrunA17_Chr1g0209711	0
MtrunA17_Chr1g0209721	-1.76398925194123
MtrunA17_Chr1g0209731	0
MtrunA17_Chr1g0209741	0
MtrunA17_Chr1g0209781	0
MtrunA17_Chr1g0209801	0
MtrunA17_Chr1g0209811	0
MtrunA17_Chr1g0209821	0
MtrunA17_Chr1g0209831	0
MtrunA17_Chr1g0209861	0
MtrunA17_Chr1g0209881	1.30299461808376
MtrunA17_Chr1g0209901	0
MtrunA17_Chr1g0209911	-0.748632332490284
MtrunA17_Chr1g0209921	0
MtrunA17_Chr1g0209931	0
MtrunA17_Chr1g0209941	0
MtrunA17_Chr1g0209951	0
MtrunA17_Chr1g0209961	0
MtrunA17_Chr1g0209981	0
MtrunA17_Chr1g0210021	0
MtrunA17_Chr1g0210071	0
MtrunA17_Chr1g0210081	0
MtrunA17_Chr1g0210091	0
MtrunA17_Chr1g0210141	4.39531489413899
MtrunA17_Chr1g0210151	0
MtrunA17_Chr1g0210161	0
MtrunA17_Chr1g0210201	0
MtrunA17_Chr1g0210211	0
MtrunA17_Chr1g0210221	0
MtrunA17_Chr1g0210231	0
MtrunA17_Chr1g0210241	0
MtrunA17_Chr1g0210251	0
MtrunA17_Chr1g0210261	0
MtrunA17_Chr1g0210271	0.968770716482637
MtrunA17_Chr1g0210274	0
MtrunA17_Chr1g0210284	0
MtrunA17_Chr1g0210291	1.48583947980973
MtrunA17_Chr1g0210301	0
MtrunA17_Chr1g0210321	0
MtrunA17_Chr1g0210341	0
MtrunA17_Chr1g0210351	-1.13047238418935
MtrunA17_Chr1g0210361	0
MtrunA17_Chr1g0210371	0
MtrunA17_Chr1g0210381	0
MtrunA17_Chr1g0210391	0
MtrunA17_Chr1g0210401	0
MtrunA17_Chr1g0210421	0
MtrunA17_Chr1g0210461	0.704333750640879
MtrunA17_Chr1g0210471	0
MtrunA17_Chr1g0210521	0
MtrunA17_Chr1g0210531	0
MtrunA17_Chr1g0210541	0
MtrunA17_Chr1g0210571	0
MtrunA17_Chr1g0210581	0
MtrunA17_Chr1g0210591	0
MtrunA17_Chr1g0210601	0.796762907016803
MtrunA17_Chr1g0210621	0
MtrunA17_Chr1g0210641	0
MtrunA17_Chr1g0210651	0
MtrunA17_Chr1g0210661	-2.08019548894841
MtrunA17_Chr1g0210731	0
MtrunA17_Chr1g0210741	0
MtrunA17_Chr1g0210751	0
MtrunA17_Chr1g0210761	0.892878437039707
MtrunA17_Chr1g0210771	0
MtrunA17_Chr1g0210791	0
MtrunA17_Chr1g0210801	0
MtrunA17_Chr1g0210811	0
MtrunA17_Chr1g0210821	0
MtrunA17_Chr1g0210841	0
MtrunA17_Chr1g0210851	0
MtrunA17_Chr1g0210861	0
MtrunA17_Chr1g0210901	0
MtrunA17_Chr1g0210911	1.48040601648924
MtrunA17_Chr1g0210961	0
MtrunA17_Chr1g0210971	1.43513668864306
MtrunA17_Chr1g0210981	0.965735152731756
MtrunA17_Chr1g0211041	0
MtrunA17_Chr1g0211071	0
MtrunA17_Chr1g0211081	0
MtrunA17_Chr1g0211101	0
MtrunA17_Chr1g0211111	0
MtrunA17_Chr1g0211141	2.39755289358956
MtrunA17_Chr1g0211171	1.82119133262824
MtrunA17_Chr1g0211181	0.933061792456959
MtrunA17_Chr1g0211241	0
MtrunA17_Chr1g0211271	0
MtrunA17_Chr1g0211281	0
MtrunA17_Chr1g0211321	0
MtrunA17_Chr1g0211341	0
MtrunA17_Chr1g0211361	0
MtrunA17_Chr1g0211381	-1.37309172243492
MtrunA17_Chr1g0211401	0
MtrunA17_Chr1g0211411	0
MtrunA17_Chr1g0211421	0
MtrunA17_Chr1g0211431	0
MtrunA17_Chr1g0211491	0
MtrunA17_Chr1g0211501	0
MtrunA17_Chr1g0211531	0
MtrunA17_Chr1g0211541	0
MtrunA17_Chr1g0211551	0
MtrunA17_Chr1g0211561	0
MtrunA17_Chr1g0211611	-1.67731120847304
MtrunA17_Chr1g0211621	0
MtrunA17_Chr1g0211701	0
MtrunA17_Chr1g0211721	0
MtrunA17_Chr1g0211731	0
MtrunA17_Chr1g0211781	0
MtrunA17_Chr1g0211791	0
MtrunA17_Chr1g0211801	0
MtrunA17_Chr1g0211821	0
MtrunA17_Chr1g0211841	0
MtrunA17_Chr1g0211871	0
MtrunA17_Chr1g0211881	0
MtrunA17_Chr1g0211941	0
MtrunA17_Chr1g0211971	0
MtrunA17_Chr1g0211981	0
MtrunA17_Chr1g0211991	0
MtrunA17_Chr1g0212001	0
MtrunA17_Chr1g0212011	0
MtrunA17_Chr1g0212021	0
MtrunA17_Chr1g0212031	0
MtrunA17_Chr1g0212061	0
MtrunA17_Chr1g0212071	0
MtrunA17_Chr1g0212091	0
MtrunA17_Chr1g0212111	0
MtrunA17_Chr1g0212121	-0.950013575332341
MtrunA17_Chr1g0212131	0
MtrunA17_Chr1g0212171	-0.828138467774145
MtrunA17_Chr1g0212181	0
MtrunA17_Chr1g0212201	0
MtrunA17_Chr1g0212291	2.33166059190968
MtrunA17_Chr1g0212301	0
MtrunA17_Chr1g0212321	0.867319699789511
MtrunA17_Chr1g0212341	0
MtrunA17_Chr1g0212351	0
MtrunA17_Chr1g0212361	0
MtrunA17_Chr1g0212381	0
MtrunA17_Chr1g0212451	0
MtrunA17_Chr1g0212481	0.634746493798168
MtrunA17_Chr1g0212491	0
MtrunA17_Chr1g0212551	0.929731155643604
MtrunA17_Chr1g0212561	0
MtrunA17_Chr1g0212581	0
MtrunA17_Chr1g0212591	0
MtrunA17_Chr1g0212601	0
MtrunA17_Chr1g0212611	0
MtrunA17_Chr1g0212651	0
MtrunA17_Chr1g0212661	-0.647444140391323
MtrunA17_Chr1g0212681	1.74759139845852
MtrunA17_Chr1g0212691	0
MtrunA17_Chr1g0212741	0
MtrunA17_Chr1g0212791	0
MtrunA17_Chr1g0212851	0
MtrunA17_Chr1g0212871	0
MtrunA17_Chr1g0212891	0
MtrunA17_Chr1g0212901	0
MtrunA17_Chr1g0212921	0
MtrunA17_Chr1g0212951	2.04925988518355
MtrunA17_Chr1g0212961	0
MtrunA17_Chr1g0212971	0
MtrunA17_Chr1g0212991	-0.855922219687313
MtrunA17_Chr1g0213011	0
MtrunA17_Chr1g0213021	0
MtrunA17_Chr1g0213031	0
MtrunA17_Chr1g0213041	0
MtrunA17_Chr1g0213051	0
MtrunA17_Chr1g0213061	-1.17452121941417
MtrunA17_Chr1g0213071	0
MtrunA17_Chr1g0213081	0
MtrunA17_Chr1g0213091	0
MtrunA17_Chr1g0213131	0
MtrunA17_Chr1g0213141	0
MtrunA17_Chr1g0213151	0
MtrunA17_Chr1g0213211	0
MtrunA17_Chr1g0213221	0
MtrunA17_Chr1g0213231	0
MtrunA17_Chr1g0213271	0.895060922517652
MtrunA17_Chr1g0213301	0.771696773897999
MtrunA17_Chr1g0213311	0
MtrunA17_Chr1g0213331	0
MtrunA17_Chr1g0213361	0.795027315671296
MtrunA17_Chr1g0213391	0
MtrunA17_Chr1g0213401	1.09781347406522
MtrunA17_Chr1g0213421	0
MtrunA17_Chr1g0213481	0
MtrunA17_Chr1g0213501	0
MtrunA17_Chr1g0213521	0
MtrunA17_Chr1g0213531	0
MtrunA17_Chr1g0213561	0
MtrunA17_Chr1g0213611	0
MtrunA17_Chr1g0213621	0
MtrunA17_Chr1g0213631	0
MtrunA17_Chr1g0213651	0
MtrunA17_Chr1g0213671	1.42451145107921
MtrunA17_Chr1g0213691	-0.712149672097746
MtrunA17_Chr1g0213711	0
MtrunA17_Chr1g0213741	0
MtrunA17_Chr1g0213751	0.670740182242364
MtrunA17_Chr1g0213771	0
MtrunA17_Chr1g0213791	0
MtrunA17_Chr1g0213801	0
MtrunA17_Chr1g0213861	0
MtrunA17_Chr1g0213951	0
MtrunA17_Chr1g0213971	0
MtrunA17_Chr2g0276721	0
MtrunA17_Chr2g0276751	0
MtrunA17_Chr2g0276811	0
MtrunA17_Chr2g0276841	0
MtrunA17_Chr2g0276851	0
MtrunA17_Chr2g0276861	0
MtrunA17_Chr2g0276881	0
MtrunA17_Chr2g0276941	0
MtrunA17_Chr2g0276951	0
MtrunA17_Chr2g0277001	0
MtrunA17_Chr2g0277021	0
MtrunA17_Chr2g0277031	-1.06534379983839
MtrunA17_Chr2g0277041	0
MtrunA17_Chr2g0277071	0
MtrunA17_Chr2g0277101	0
MtrunA17_Chr2g0277111	0
MtrunA17_Chr2g0277131	0
MtrunA17_Chr2g0277171	0
MtrunA17_Chr2g0277181	0
MtrunA17_Chr2g0277201	0
MtrunA17_Chr2g0277211	0
MtrunA17_Chr2g0277261	0
MtrunA17_Chr2g0277301	0
MtrunA17_Chr2g0277311	0
MtrunA17_Chr2g0277331	0
MtrunA17_Chr2g0277391	0
MtrunA17_Chr2g0277401	0
MtrunA17_Chr2g0277431	0
MtrunA17_Chr2g0277471	0
MtrunA17_Chr2g0277481	1.64807177790023
MtrunA17_Chr2g0277511	0
MtrunA17_Chr2g0277541	0
MtrunA17_Chr2g0277571	0
MtrunA17_Chr2g0277631	0
MtrunA17_Chr2g0277641	0.91897139316661
MtrunA17_Chr2g0277651	0.863497112903952
MtrunA17_Chr2g0277671	0
MtrunA17_Chr2g0277681	0
MtrunA17_Chr2g0277691	0
MtrunA17_Chr2g0277711	0
MtrunA17_Chr2g0277731	0
MtrunA17_Chr2g0277831	0
MtrunA17_Chr2g0277851	0.695423928028325
MtrunA17_Chr2g0277881	0
MtrunA17_Chr2g0277931	0.657461322957405
MtrunA17_Chr2g0277971	0
MtrunA17_Chr2g0277981	0
MtrunA17_Chr2g0277991	0
MtrunA17_Chr2g0278001	0
MtrunA17_Chr2g0278011	0
MtrunA17_Chr2g0278051	1.90212131743826
MtrunA17_Chr2g0278071	0
MtrunA17_Chr2g0278081	0
MtrunA17_Chr2g0278111	0
MtrunA17_Chr2g0278121	0
MtrunA17_Chr2g0278141	1.2314664657914
MtrunA17_Chr2g0278151	0
MtrunA17_Chr2g0278181	0
MtrunA17_Chr2g0278191	0
MtrunA17_Chr2g0278261	0
MtrunA17_Chr2g0278271	0
MtrunA17_Chr2g0278291	0
MtrunA17_Chr2g0278321	0
MtrunA17_Chr2g0278341	0
MtrunA17_Chr2g0278351	0
MtrunA17_Chr2g0278441	0
MtrunA17_Chr2g0278471	1.00355384654086
MtrunA17_Chr2g0278481	2.90522465269368
MtrunA17_Chr2g0278531	0.963398396256157
MtrunA17_Chr2g0278541	2.09752562177044
MtrunA17_Chr2g0278551	0
MtrunA17_Chr2g0278561	0
MtrunA17_Chr2g0278571	0
MtrunA17_Chr2g0278581	-1.81207324335147
MtrunA17_Chr2g0278611	0
MtrunA17_Chr2g0278621	1.21853537212752
MtrunA17_Chr2g0278631	0
MtrunA17_Chr2g0278661	0
MtrunA17_Chr2g0278671	0
MtrunA17_Chr2g0278691	0
MtrunA17_Chr2g0278701	0
MtrunA17_Chr2g0278721	0
MtrunA17_Chr2g0278741	0
MtrunA17_Chr2g0278761	0
MtrunA17_Chr2g0278811	0
MtrunA17_Chr2g0278831	0
MtrunA17_Chr2g0278851	0
MtrunA17_Chr2g0278861	0
MtrunA17_Chr2g0278871	0
MtrunA17_Chr2g0278891	-1.61162347990905
MtrunA17_Chr2g0278911	-2.68010709299993
MtrunA17_Chr2g0278931	0
MtrunA17_Chr2g0278991	0
MtrunA17_Chr2g0279001	0
MtrunA17_Chr2g0279041	0
MtrunA17_Chr2g0279061	0
MtrunA17_Chr2g0279081	-0.932773062558483
MtrunA17_Chr2g0279161	0
MtrunA17_Chr2g0279171	0
MtrunA17_Chr2g0279211	-1.58994368813476
MtrunA17_Chr2g0279231	-2.46915192495393
MtrunA17_Chr2g0279241	-0.80336395937764
MtrunA17_Chr2g0279251	0
MtrunA17_Chr2g0279261	-0.696355115274925
MtrunA17_Chr2g0279271	0
MtrunA17_Chr2g0279301	0
MtrunA17_Chr2g0279311	3.72330639023723
MtrunA17_Chr2g0279321	0
MtrunA17_Chr2g0279341	0
MtrunA17_Chr2g0279361	0
MtrunA17_Chr2g0279391	0
MtrunA17_Chr2g0279401	-2.28375722697399
MtrunA17_Chr2g0279411	0
MtrunA17_Chr2g0279431	0
MtrunA17_Chr2g0279491	0
MtrunA17_Chr2g0279501	0
MtrunA17_Chr2g0279511	0
MtrunA17_Chr2g0279541	-0.972658156816704
MtrunA17_Chr2g0279581	0
MtrunA17_Chr2g0279591	0
MtrunA17_Chr2g0279621	0
MtrunA17_Chr2g0279651	0
MtrunA17_Chr2g0279701	-1.13182444826105
MtrunA17_Chr2g0279711	0
MtrunA17_Chr2g0279731	0
MtrunA17_Chr2g0279751	0.833044951315287
MtrunA17_Chr2g0279761	0
